customer_id,age,gender,region,segment,signup_date,churn_label,churn_date,relationship_manager,branch
CUST_000172,49.0,Male,West,Retail,2021-07-21 08:32:02,0,,RM_018,BR_019
CUST_000971,41.0,Female,South,Corporate,2018-07-21 21:02:47,0,,RM_046,BR_020
CUST_007033,49.0,Female,South,,2020-01-22 23:44:17,1,2021-02-16 23:44:17,,BR_023
CUST_004368,74.0,Male,West,SME,2019-12-18 01:42:13,1,2020-06-20 01:42:13,RM_014,BR_004
CUST_009652,43.0,,South,SME,2016-06-30 15:48:02,0,,,
CUST_004378,,,Central,SME,2021-02-14 16:01:37,1,2022-11-22 16:01:37,RM_021,BR_018
CUST_001045,72.0,Female,South,,2016-04-21 12:10:23,0,,,BR_018
CUST_002575,42.0,Female,West,Retail,2019-10-28 17:34:03,1,,RM_050,BR_003
CUST_000422,54.0,Female,North,Retail,,0,,RM_020,BR_013
CUST_006320,46.0,Female,East,Premium,,1,,RM_043,BR_007
CUST_008499,47.0,Female,West,Retail,2019-10-05 18:08:12,1,2021-03-11 18:08:12,RM_050,BR_003
CUST_002544,39.0,Female,East,Retail,2018-12-29 11:11:31,0,,RM_029,
CUST_006220,,Male,South,Retail,,0,,RM_016,BR_011
CUST_009225,54.0,Male,South,SME,2016-10-30 00:54:37,0,,,BR_013
CUST_005014,58.0,Female,North,Corporate,2020-10-18 10:26:07,0,,RM_005,BR_015
CUST_000311,38.0,Female,North,Premium,2020-09-16 06:55:49,0,,,BR_019
CUST_002612,41.0,Male,South,Corporate,2023-06-06 05:24:39,0,,RM_005,
CUST_001862,33.0,Female,South,Corporate,2018-02-25 15:00:58,0,,,
CUST_005114,,Female,West,Premium,2020-03-23 08:24:26,0,,RM_002,BR_012
CUST_009039,58.0,Female,,Corporate,2020-10-14 16:05:17,1,2023-08-09 16:05:17,,BR_030
CUST_006479,49.0,Female,North,Corporate,,1,2023-08-29 09:21:04,RM_043,BR_001
CUST_005517,40.0,Female,South,Premium,2019-12-28 08:36:31,0,,RM_041,BR_023
CUST_003981,29.0,Female,North,Premium,2017-08-19 23:55:33,0,,RM_004,
CUST_007778,52.0,Male,,Retail,2021-04-22 09:24:53,0,,RM_043,BR_024
CUST_005743,45.0,Male,,Corporate,,0,,RM_012,BR_017
CUST_002355,,Male,North,,2020-04-24 00:19:49,1,2023-01-12 00:19:49,RM_038,BR_006
CUST_003446,52.0,Male,North,Premium,2015-06-21 06:16:15,0,,RM_024,
CUST_006055,18.0,,North,SME,2016-12-14 18:43:10,0,,RM_036,BR_021
CUST_008971,35.0,Male,Central,Retail,,1,2016-11-19 13:37:58,,
CUST_003251,25.0,Female,Central,Premium,2016-06-20 00:54:05,0,,RM_008,
CUST_001176,,Male,Central,Corporate,2017-09-08 16:25:13,0,,RM_038,BR_017
CUST_004523,,Male,North,Retail,2015-04-04 12:45:16,0,,RM_014,BR_001
CUST_004299,70.0,Male,North,Retail,2021-07-17 02:52:40,1,2024-08-27 02:52:40,RM_026,BR_019
CUST_008139,59.0,Male,West,Premium,2018-09-12 14:20:23,0,,RM_037,
CUST_002469,67.0,Male,West,,2016-10-04 01:37:52,0,,RM_005,BR_015
CUST_006421,39.0,Female,,SME,2018-01-05 14:17:35,1,2019-04-19 14:17:35,,BR_016
CUST_000205,29.0,Female,West,Premium,2017-04-04 17:29:12,1,2019-06-06 17:29:12,RM_029,BR_023
CUST_001647,37.0,Male,,Retail,2023-04-18 18:01:54,0,,RM_019,BR_008
CUST_008654,51.0,Male,,SME,2022-02-19 11:00:28,1,,RM_049,
CUST_001117,59.0,Female,North,Corporate,2019-12-25 03:40:12,0,,RM_032,BR_025
CUST_000656,32.0,Female,North,Retail,2021-07-05 00:16:33,0,,RM_038,
CUST_005645,57.0,Female,Central,SME,2016-11-13 10:04:17,0,,RM_027,
CUST_007815,,Female,,SME,2018-05-13 02:54:25,0,,RM_029,BR_025
CUST_009688,,Female,North,,2015-08-18 15:24:40,0,,RM_029,BR_022
CUST_006528,26.0,Female,,,2022-12-20 13:21:16,0,,,BR_006
CUST_003849,37.0,Female,Central,Retail,2019-02-04 06:35:37,1,2019-07-25 06:35:37,RM_044,BR_006
CUST_006498,32.0,Male,Central,Retail,2017-05-05 22:27:25,0,,RM_020,BR_020
CUST_008195,24.0,Female,West,Corporate,2020-09-25 21:19:01,0,,RM_008,BR_023
CUST_006572,45.0,Male,East,SME,2021-03-10 12:42:15,0,,RM_016,BR_008
CUST_004374,33.0,Male,West,,2015-12-24 07:22:16,0,,RM_027,BR_009
CUST_002974,,Female,East,Corporate,2019-01-15 04:34:41,1,2022-01-30 04:34:41,RM_015,BR_027
CUST_004461,35.0,Female,East,,2022-07-19 19:25:07,0,,RM_034,BR_016
CUST_005213,37.0,Female,Central,,2022-07-13 08:59:18,0,,RM_024,BR_001
CUST_002113,37.0,,South,Retail,2016-09-20 05:23:17,0,,RM_013,BR_022
CUST_002770,69.0,Male,South,Premium,2017-07-25 01:47:26,0,,RM_021,BR_030
CUST_007548,49.0,,West,Corporate,2019-03-05 07:26:55,0,,RM_024,BR_029
CUST_009165,20.0,Male,Central,SME,2016-12-31 08:55:54,0,,RM_038,BR_009
CUST_001009,74.0,,,Corporate,2019-06-02 21:26:30,1,2022-06-10 21:26:30,,BR_005
CUST_008938,33.0,Female,South,Corporate,,1,2023-02-21 06:47:00,RM_007,BR_006
CUST_000589,64.0,Male,West,SME,2022-03-01 18:28:04,0,,RM_011,BR_022
CUST_003312,25.0,Female,Central,Premium,2018-05-23 07:17:30,0,,RM_024,BR_027
CUST_001744,31.0,,Central,,2023-04-26 13:18:55,0,,RM_011,BR_002
CUST_000456,,Female,,SME,2016-04-04 17:49:17,0,,RM_040,BR_014
CUST_007604,44.0,Male,Central,Premium,2017-03-03 23:59:57,0,,RM_002,BR_029
CUST_003766,70.0,Female,,Premium,2017-10-22 18:14:27,0,,RM_033,BR_024
CUST_008266,47.0,Female,West,,2018-04-26 06:49:35,0,,,BR_022
CUST_002364,26.0,Female,East,Corporate,2016-06-30 20:32:22,0,,RM_029,BR_001
CUST_003608,,Female,West,SME,2015-08-18 18:24:16,0,,RM_014,BR_028
CUST_002990,,Male,East,SME,,0,,RM_027,BR_021
CUST_001603,,Male,East,,2016-01-21 04:43:20,0,,RM_001,
CUST_003019,48.0,Female,North,,2018-03-05 23:01:38,0,,RM_031,BR_012
CUST_009188,37.0,Female,North,Corporate,2020-06-19 06:09:06,0,,,BR_005
CUST_005607,67.0,Female,South,Premium,2021-10-09 03:39:11,0,,RM_030,BR_013
CUST_008642,22.0,Male,North,Premium,2022-02-18 20:33:50,1,2023-02-18 20:33:50,RM_041,BR_018
CUST_007459,57.0,Male,East,SME,2016-11-13 19:22:03,0,,RM_033,BR_017
CUST_004809,18.0,Female,Central,,2022-05-30 23:04:44,0,,RM_038,BR_012
CUST_006136,45.0,,North,Retail,2015-10-27 11:52:49,0,,RM_023,BR_001
CUST_002010,29.0,Female,East,,,0,,RM_008,BR_017
CUST_009751,45.0,Female,North,Retail,,0,,RM_035,BR_019
CUST_009802,44.0,Female,Central,SME,2018-11-13 13:06:22,1,2022-01-15 13:06:22,RM_006,BR_010
CUST_006103,64.0,Female,,Corporate,2016-04-15 11:03:35,0,,RM_023,
CUST_002848,42.0,Male,,Premium,2015-10-06 09:56:55,0,,RM_035,BR_022
CUST_005507,46.0,Female,South,Premium,,0,,RM_001,
CUST_003195,,Female,West,SME,2022-10-28 23:47:00,0,,RM_006,BR_017
CUST_004472,71.0,Female,West,Corporate,2019-07-25 07:25:45,1,2023-03-02 07:25:45,RM_047,BR_019
CUST_005166,29.0,Male,West,Premium,2016-09-26 16:26:51,0,,RM_007,BR_026
CUST_000677,42.0,Female,North,Corporate,2015-09-20 02:21:04,0,,RM_045,BR_019
CUST_002634,20.0,,North,SME,2016-04-13 12:03:16,0,,RM_038,BR_026
CUST_005148,67.0,Female,Central,Retail,2022-11-22 00:17:25,0,,RM_050,BR_005
CUST_003671,55.0,Female,Central,SME,2018-02-10 19:54:19,0,,RM_028,BR_022
CUST_003978,,,,Corporate,2020-09-22 08:29:01,0,,RM_037,BR_016
CUST_000003,43.0,Male,West,Corporate,2020-07-23 11:32:25,0,,RM_005,BR_006
CUST_005576,30.0,Female,East,Premium,2021-04-13 22:56:43,0,,RM_017,BR_011
CUST_005062,23.0,Male,East,,,0,,RM_026,BR_009
CUST_002739,35.0,Male,West,SME,2016-09-08 12:24:34,0,,RM_048,
CUST_005204,,Male,West,Premium,2018-12-04 09:31:48,0,,,
CUST_006011,21.0,Female,South,Premium,2022-07-21 14:44:39,0,,RM_027,
CUST_004118,34.0,,Central,,2017-04-04 12:58:45,0,,RM_044,
CUST_003347,52.0,Female,South,Retail,2015-11-25 15:34:09,1,2015-12-30 15:34:09,RM_034,BR_029
CUST_002564,47.0,Male,West,Premium,2018-03-21 19:17:24,0,,RM_016,BR_003
CUST_008283,26.0,Female,,SME,2015-08-29 03:38:59,0,,RM_013,BR_014
CUST_000078,,Female,East,Corporate,,1,2022-03-10 01:53:17,RM_045,BR_008
CUST_005403,59.0,Male,Central,Retail,2019-04-24 23:06:59,0,,RM_044,BR_016
CUST_002296,54.0,Male,North,Premium,2022-08-02 04:22:24,0,,RM_036,BR_012
CUST_006025,68.0,Female,Central,SME,2017-10-08 18:09:22,0,,RM_011,BR_007
CUST_003528,40.0,Female,,Premium,2023-05-29 10:20:52,0,,,BR_018
CUST_004047,20.0,Male,East,SME,2021-06-30 07:38:57,1,2023-04-02 07:38:57,RM_050,BR_011
CUST_000644,42.0,Female,East,SME,2021-07-17 10:33:47,0,,,BR_015
CUST_007424,30.0,Male,,Corporate,2022-12-09 09:17:48,0,,RM_037,BR_026
CUST_005447,22.0,Female,Central,SME,2016-05-10 08:56:55,1,2017-02-14 08:56:55,,BR_009
CUST_007443,55.0,Male,East,Corporate,,1,2023-08-26 02:35:17,RM_003,
CUST_008551,34.0,Male,West,SME,2021-08-21 08:19:41,0,,RM_033,BR_027
CUST_009349,50.0,Male,East,,2021-06-15 17:49:26,1,2024-12-31 00:00:00,RM_040,BR_003
CUST_008451,,Female,North,SME,2018-05-17 20:19:05,0,,RM_014,BR_029
CUST_000885,36.0,Female,,,,1,2021-09-24 19:04:15,,BR_012
CUST_001760,59.0,,,Retail,2018-06-23 03:39:10,1,2019-05-08 03:39:10,,BR_029
CUST_009897,22.0,Male,,Premium,2022-04-17 14:29:47,0,,RM_004,
CUST_009319,35.0,Male,West,Premium,2017-11-21 17:57:52,0,,RM_006,
CUST_004287,22.0,Female,Central,SME,2015-10-20 15:32:10,0,,RM_025,BR_008
CUST_001232,,,East,,2021-05-15 10:46:27,0,,RM_029,BR_029
CUST_005898,72.0,Male,East,Corporate,2021-10-03 23:16:34,0,,RM_023,BR_029
CUST_003697,31.0,Female,South,Retail,2017-02-14 11:13:19,0,,,
CUST_004088,62.0,Male,South,Premium,2018-10-12 04:43:35,0,,,BR_002
CUST_007792,19.0,Female,North,SME,2016-12-30 10:39:50,1,2020-12-17 10:39:50,RM_009,BR_008
CUST_002590,22.0,Female,South,Retail,2017-08-06 05:35:36,0,,RM_021,
CUST_008970,,Female,Central,SME,2021-05-02 11:25:13,1,,RM_004,BR_009
CUST_006266,70.0,Female,West,Premium,2015-04-30 17:48:52,0,,RM_024,BR_005
CUST_000233,45.0,Female,Central,Corporate,2021-06-10 22:15:43,0,,RM_013,BR_015
CUST_001716,41.0,Female,,Premium,2018-03-21 19:42:54,0,,RM_008,BR_029
CUST_002571,,Male,South,,,0,,RM_022,BR_023
CUST_001701,58.0,Male,South,,2020-10-16 11:42:21,0,,RM_003,BR_013
CUST_000482,59.0,Female,West,Corporate,2017-02-16 02:12:16,0,,,BR_004
CUST_001123,18.0,Female,South,Premium,,0,,RM_045,BR_007
CUST_000190,47.0,Female,East,Corporate,2020-10-21 20:08:48,0,,RM_018,BR_025
CUST_009798,73.0,Female,West,Retail,2019-05-09 22:46:41,0,,RM_048,
CUST_003700,46.0,Male,East,,2019-04-01 15:36:28,0,,RM_040,
CUST_009551,33.0,Male,North,Corporate,,0,,RM_007,BR_008
CUST_007831,29.0,Male,North,SME,,1,2021-08-10 07:04:21,RM_028,BR_001
CUST_006677,55.0,Male,North,Premium,,1,,RM_017,BR_004
CUST_007736,24.0,,West,Premium,2020-06-13 21:37:22,1,2020-11-19 21:37:22,RM_043,BR_014
CUST_001189,56.0,Male,,Corporate,2018-07-12 22:44:45,0,,,BR_016
CUST_008680,,Male,East,SME,2022-06-13 23:57:06,0,,RM_050,BR_018
CUST_006312,37.0,Male,,Corporate,2023-01-06 11:19:03,0,,RM_027,
CUST_006409,,,,Corporate,2017-12-26 23:32:22,0,,RM_004,BR_022
CUST_001866,73.0,Female,West,Corporate,,0,,,BR_008
CUST_001192,,Female,South,Premium,,0,,,BR_028
CUST_005953,54.0,Female,East,Retail,2015-11-05 16:17:37,0,,RM_007,BR_013
CUST_003144,36.0,Female,West,Corporate,,0,,,BR_011
CUST_007810,20.0,Female,West,Retail,2021-11-28 12:31:37,0,,RM_027,BR_025
CUST_007634,57.0,Male,,Retail,2019-08-28 20:28:25,0,,RM_030,BR_021
CUST_005808,59.0,,North,Premium,2018-05-05 04:42:14,0,,RM_003,BR_001
CUST_001670,,Male,West,,,0,,RM_042,BR_019
CUST_000722,48.0,,South,Corporate,2022-03-06 07:51:17,0,,,BR_017
CUST_006030,,Female,East,,2017-12-23 10:11:06,0,,RM_026,BR_010
CUST_008104,44.0,Male,West,Corporate,2021-10-17 20:12:43,0,,RM_035,BR_025
CUST_009107,62.0,,East,Corporate,2017-01-22 14:58:24,0,,RM_012,
CUST_006054,,Male,South,,2018-04-02 04:54:51,0,,RM_007,BR_023
CUST_000097,,Female,South,Corporate,2020-10-18 02:25:30,0,,RM_038,BR_018
CUST_004726,30.0,,South,Retail,2017-03-27 19:26:42,0,,RM_005,BR_015
CUST_008994,,Female,North,Corporate,2018-11-24 12:16:57,0,,RM_015,BR_006
CUST_002364,26.0,Female,East,Corporate,2016-06-30 20:32:22,0,,RM_029,BR_001
CUST_005651,25.0,Male,West,SME,2016-11-19 12:02:03,0,,RM_004,BR_023
CUST_009334,52.0,Female,,,2020-10-04 06:14:43,0,,RM_041,BR_022
CUST_004115,34.0,Male,South,Retail,,0,,,BR_026
CUST_002399,36.0,Female,West,Retail,2021-05-02 19:57:46,0,,,BR_026
CUST_000831,18.0,Male,South,Retail,2017-01-17 01:10:02,0,,RM_002,
CUST_004643,,Male,East,Retail,2018-05-17 16:14:36,1,2021-11-29 16:14:36,,
CUST_003735,21.0,Female,West,Retail,2016-11-28 12:09:47,0,,RM_022,BR_001
CUST_002583,41.0,Male,North,Retail,2017-09-21 20:37:51,1,2018-11-08 20:37:51,RM_033,BR_027
CUST_005263,67.0,,Central,Corporate,,1,2018-04-23 07:06:16,RM_041,BR_028
CUST_001566,,Male,Central,SME,2020-02-15 19:44:37,0,,,BR_022
CUST_000410,,Female,,Retail,2016-06-24 14:41:17,0,,RM_019,BR_010
CUST_007719,56.0,Male,South,SME,2019-10-15 22:13:17,0,,RM_005,BR_013
CUST_000149,36.0,Female,East,,,0,,RM_032,BR_007
CUST_004706,29.0,Male,,Retail,2019-02-25 13:30:02,0,,RM_023,BR_027
CUST_009598,49.0,Male,East,Corporate,2021-03-14 04:24:28,0,,RM_043,BR_020
CUST_003681,27.0,Male,South,Corporate,2015-11-24 10:35:24,1,2017-07-31 10:35:24,RM_049,BR_017
CUST_005049,28.0,Female,West,,2022-01-15 19:54:44,0,,RM_001,BR_028
CUST_003749,53.0,Female,West,SME,2015-04-28 02:16:09,0,,RM_003,BR_013
CUST_007235,,Female,North,Premium,2018-06-03 08:46:35,1,2019-07-23 08:46:35,RM_026,
CUST_000002,36.0,Male,East,Corporate,2021-07-28 19:28:47,0,,RM_005,BR_001
CUST_003085,,Male,East,,2017-12-01 02:08:46,1,,RM_021,
CUST_000534,67.0,Male,North,,2019-11-27 03:26:24,0,,RM_027,
CUST_007924,66.0,Male,Central,Retail,2015-08-05 01:10:39,0,,RM_024,BR_018
CUST_008461,41.0,Female,South,SME,2018-12-02 11:26:06,0,,RM_007,BR_008
CUST_005032,57.0,Female,West,Corporate,2017-12-26 06:54:36,0,,RM_024,BR_015
CUST_002066,46.0,,East,SME,2017-10-22 00:18:40,1,2020-08-16 00:18:40,RM_023,BR_023
CUST_008402,,,East,SME,,1,2022-07-26 04:44:15,,
CUST_007455,18.0,Female,South,SME,2022-09-04 16:27:06,0,,RM_045,BR_027
CUST_002635,46.0,Female,East,Corporate,2022-03-28 08:30:57,0,,RM_015,BR_008
CUST_003140,30.0,Male,,Corporate,2019-09-09 19:24:32,1,2023-08-02 19:24:32,RM_037,BR_019
CUST_001859,50.0,Female,,Premium,,0,,RM_032,BR_012
CUST_007944,37.0,Female,Central,Corporate,,0,,RM_043,BR_016
CUST_000325,40.0,Female,North,Retail,2016-12-15 02:58:16,0,,RM_018,BR_010
CUST_000412,35.0,Male,Central,SME,2017-05-16 09:08:26,0,,,BR_018
CUST_007199,58.0,Male,West,SME,2019-04-02 20:22:56,0,,RM_004,BR_029
CUST_003133,69.0,Female,South,,2018-12-24 20:12:07,0,,,
CUST_005194,47.0,Female,East,Corporate,,0,,RM_032,BR_009
CUST_009889,,Male,North,Premium,2017-01-07 23:54:54,0,,RM_038,BR_009
CUST_003725,71.0,,North,SME,2021-02-16 19:51:03,0,,RM_005,BR_013
CUST_009092,28.0,Female,South,,2017-12-06 04:20:38,0,,RM_007,BR_001
CUST_006482,22.0,Female,Central,Premium,2017-05-23 18:37:51,0,,RM_050,BR_005
CUST_005753,39.0,,West,SME,,0,,RM_033,BR_026
CUST_003688,,Male,West,Premium,2017-10-08 23:47:36,0,,RM_025,BR_001
CUST_003647,57.0,Female,,Corporate,2018-06-25 10:48:11,0,,RM_009,BR_013
CUST_009456,,Male,North,Corporate,2021-06-02 20:47:59,0,,RM_027,BR_021
CUST_006297,60.0,Male,South,,2016-07-31 09:39:28,0,,RM_033,BR_020
CUST_008344,55.0,Female,South,Retail,2022-08-20 03:07:11,0,,,
CUST_007589,26.0,,North,SME,2016-10-02 23:10:38,0,,RM_038,BR_030
CUST_005775,71.0,Male,West,,2020-03-30 23:34:10,0,,RM_003,BR_013
CUST_005993,67.0,,Central,Corporate,2017-01-29 12:56:46,0,,RM_030,BR_011
CUST_005681,23.0,Female,,Retail,2019-12-29 10:10:01,1,2020-12-08 10:10:01,RM_043,BR_023
CUST_002833,58.0,,,Corporate,,0,,RM_013,BR_016
CUST_004988,20.0,Male,West,,2021-05-05 06:55:50,0,,,BR_016
CUST_009594,69.0,Female,,Premium,2023-03-21 16:18:39,0,,RM_022,BR_024
CUST_007631,47.0,Male,Central,SME,2019-07-28 22:41:37,0,,,BR_015
CUST_001546,31.0,Male,,Retail,,0,,RM_029,BR_023
CUST_005253,,Female,South,Retail,2015-09-13 16:35:56,1,,RM_017,BR_003
CUST_000732,66.0,Female,North,Retail,2022-10-29 21:01:25,0,,RM_042,BR_019
CUST_006779,44.0,Female,Central,Corporate,2022-03-25 07:54:37,0,,RM_031,BR_012
CUST_001848,45.0,Male,North,SME,2016-05-27 19:05:50,0,,RM_020,BR_017
CUST_008870,70.0,Male,West,Retail,2020-09-26 08:30:48,1,2021-03-18 08:30:48,,
CUST_006129,38.0,Male,East,SME,2015-02-20 10:18:33,1,2016-04-22 10:18:33,RM_020,BR_008
CUST_000598,,Female,East,,2020-05-01 11:54:00,0,,RM_002,BR_013
CUST_000745,33.0,Female,Central,Retail,2018-02-03 17:22:02,0,,RM_021,BR_018
CUST_004916,49.0,Male,,,,0,,RM_033,BR_007
CUST_009159,31.0,Male,South,Retail,,0,,RM_031,
CUST_002281,,,West,Premium,2020-10-14 01:06:31,0,,RM_033,
CUST_005509,71.0,Female,Central,Premium,,0,,,BR_008
CUST_001355,34.0,Male,South,Retail,2017-12-03 07:03:43,0,,RM_027,BR_009
CUST_003449,55.0,Female,South,Retail,2021-12-13 05:06:10,1,2022-07-19 05:06:10,RM_012,BR_015
CUST_002312,54.0,Female,,Premium,2015-01-02 14:37:10,0,,RM_015,BR_005
CUST_007337,53.0,Female,Central,Corporate,2021-08-29 11:15:32,0,,,BR_029
CUST_007534,30.0,Female,,Corporate,2018-12-26 04:21:56,0,,RM_044,BR_020
CUST_001553,45.0,Female,West,Premium,2018-11-21 04:01:47,0,,RM_046,BR_013
CUST_005433,,Female,,Premium,2022-11-01 22:57:41,0,,RM_031,BR_013
CUST_000953,23.0,,North,Premium,2018-08-20 08:32:18,0,,RM_032,BR_015
CUST_008295,69.0,,East,Corporate,2015-06-15 15:33:05,1,2019-06-19 15:33:05,RM_027,
CUST_007093,66.0,Female,North,,2016-04-03 05:17:13,0,,RM_048,BR_008
CUST_005702,68.0,Female,Central,SME,2018-12-08 21:12:14,1,2019-11-25 21:12:14,RM_045,BR_025
CUST_008588,43.0,Female,East,Retail,,0,,RM_027,BR_016
CUST_008394,,Male,North,Premium,2021-05-03 15:42:19,0,,RM_020,BR_028
CUST_005767,40.0,,South,,,0,,RM_019,BR_028
CUST_003723,54.0,,West,SME,2017-11-23 10:33:50,0,,RM_043,BR_016
CUST_008010,42.0,Female,North,SME,,0,,RM_031,BR_028
CUST_006490,57.0,Female,,Retail,2019-05-07 19:13:57,0,,RM_018,BR_014
CUST_004471,55.0,Male,North,Retail,2022-05-20 20:42:19,0,,RM_022,BR_006
CUST_000306,68.0,Male,West,Corporate,,0,,,
CUST_003745,30.0,Female,North,SME,2019-12-10 20:42:53,1,2020-03-11 20:42:53,RM_001,BR_030
CUST_008620,59.0,Female,West,Corporate,2021-09-09 22:35:51,1,2023-06-29 22:35:51,RM_028,BR_027
CUST_003644,43.0,,West,Premium,,1,2022-12-21 18:31:36,,BR_023
CUST_003929,68.0,Male,Central,SME,2016-07-22 22:51:56,0,,RM_027,BR_003
CUST_000186,31.0,Female,,Premium,2016-05-30 14:18:24,1,2017-07-25 14:18:24,,
CUST_008450,65.0,Male,North,Premium,2021-03-21 15:38:30,0,,RM_012,BR_017
CUST_004584,25.0,Female,South,Premium,2015-05-03 14:27:15,1,2017-06-20 14:27:15,RM_037,
CUST_000490,67.0,Male,West,Premium,2022-12-04 20:38:55,0,,RM_018,
CUST_008293,74.0,,East,Corporate,2021-02-04 05:56:46,1,2021-12-18 05:56:46,RM_009,BR_028
CUST_006699,31.0,Female,North,Corporate,2018-01-10 07:07:26,0,,RM_048,BR_019
CUST_002895,58.0,Female,South,Corporate,2019-04-24 03:05:40,0,,RM_032,BR_015
CUST_002840,30.0,Male,Central,Corporate,2018-11-16 18:21:15,0,,RM_002,BR_008
CUST_001191,19.0,Female,West,Retail,2016-06-12 05:08:04,1,2018-12-20 05:08:04,RM_015,BR_003
CUST_005344,28.0,,South,,,0,,RM_029,BR_013
CUST_000769,66.0,Male,North,Retail,2018-03-13 11:12:36,0,,RM_043,BR_004
CUST_001493,44.0,Female,,Retail,,0,,,BR_010
CUST_002077,44.0,,North,,2016-01-26 06:04:51,0,,RM_025,BR_009
CUST_004023,38.0,Male,,Corporate,2020-11-10 10:47:48,1,2023-03-08 10:47:48,RM_018,BR_014
CUST_005462,29.0,Female,South,SME,2018-11-28 00:52:14,0,,,BR_028
CUST_000655,,Female,West,Corporate,,0,,RM_050,BR_024
CUST_006851,,Female,Central,Premium,2022-08-27 23:40:14,0,,RM_018,BR_024
CUST_007046,24.0,Male,,SME,,1,2020-09-14 13:26:21,RM_017,BR_022
CUST_005148,67.0,Female,Central,Retail,2022-11-22 00:17:25,0,,RM_050,BR_005
CUST_000684,20.0,Male,West,Premium,2016-06-09 11:09:29,0,,RM_047,BR_001
CUST_004176,63.0,,West,SME,2015-11-10 09:46:46,0,,,BR_014
CUST_005862,52.0,Male,South,Corporate,,0,,RM_031,BR_006
CUST_003707,68.0,Female,Central,SME,2021-11-08 07:47:13,0,,RM_027,
CUST_005317,37.0,Female,West,SME,2019-10-21 04:00:03,0,,,
CUST_004959,32.0,Female,West,Corporate,2017-11-15 10:10:10,0,,,BR_008
CUST_007429,65.0,Male,East,Corporate,2019-10-23 23:42:12,0,,RM_002,BR_024
CUST_004233,34.0,Male,South,Corporate,2017-01-15 06:03:13,0,,RM_036,BR_012
CUST_000335,68.0,Female,East,,2021-11-12 04:42:20,0,,RM_027,BR_015
CUST_003895,,,West,Retail,2019-05-27 22:03:27,0,,RM_032,BR_029
CUST_009642,60.0,Male,West,Corporate,2021-08-27 15:49:00,0,,RM_007,BR_018
CUST_006970,22.0,,South,SME,,0,,RM_031,BR_016
CUST_000970,68.0,Male,Central,SME,,0,,RM_041,BR_029
CUST_005516,28.0,Female,West,Premium,2015-11-08 19:39:43,1,,RM_038,BR_014
CUST_005844,29.0,Female,Central,,2018-07-01 06:56:02,0,,,BR_017
CUST_009238,52.0,Male,,SME,2022-05-22 14:08:14,0,,RM_038,BR_015
CUST_006149,72.0,Male,Central,Corporate,2016-11-19 11:54:04,1,,RM_043,
CUST_001572,,Male,South,Corporate,2021-11-27 10:05:13,1,,RM_023,
CUST_006602,62.0,Male,South,SME,,0,,RM_024,BR_029
CUST_004133,41.0,,Central,,2022-06-25 12:34:09,1,2024-12-31 00:00:00,RM_032,BR_015
CUST_007034,18.0,Male,North,Retail,2018-03-27 16:14:49,1,2019-09-02 16:14:49,RM_035,BR_011
CUST_005898,72.0,Male,East,Corporate,2021-10-03 23:16:34,0,,RM_023,BR_029
CUST_003807,39.0,Female,Central,SME,2020-09-24 10:49:09,0,,RM_036,BR_005
CUST_005400,35.0,,West,SME,2021-01-10 01:12:14,0,,,BR_005
CUST_000110,63.0,,South,SME,2017-05-09 15:09:02,0,,,BR_018
CUST_003682,,Male,West,Retail,,0,,RM_028,BR_020
CUST_006855,52.0,Male,East,,2021-05-07 18:27:21,1,,RM_034,
CUST_006604,,Female,North,,2019-01-01 22:05:08,0,,RM_045,BR_009
CUST_001708,24.0,Male,South,Premium,2016-10-20 01:57:00,0,,,BR_017
CUST_001264,25.0,Male,West,Retail,,0,,RM_008,
CUST_004756,26.0,Male,Central,Premium,2017-01-06 20:03:20,0,,RM_014,BR_028
CUST_006775,65.0,Female,East,Retail,2017-02-05 17:28:28,0,,RM_035,BR_016
CUST_000358,,Female,Central,Corporate,2015-10-10 01:28:08,0,,RM_013,BR_028
CUST_000329,,Female,East,SME,2019-09-18 03:39:23,0,,RM_047,BR_013
CUST_000678,23.0,Male,East,SME,2019-06-12 01:14:14,0,,RM_007,BR_009
CUST_009883,69.0,Male,Central,SME,2020-11-13 21:23:46,0,,RM_023,BR_019
CUST_003032,56.0,Female,Central,Retail,,0,,RM_018,BR_028
CUST_005966,65.0,Female,North,Premium,2016-09-30 08:53:07,0,,,BR_010
CUST_003214,33.0,Male,,Corporate,2018-09-03 15:55:15,0,,RM_043,BR_022
CUST_009980,,Female,East,Corporate,2023-06-19 21:34:25,0,,RM_034,BR_008
CUST_000362,70.0,,North,Premium,2016-11-24 01:01:08,0,,RM_018,BR_015
CUST_006450,56.0,Male,North,Premium,2017-01-08 04:32:43,1,2019-03-21 04:32:43,RM_034,
CUST_008047,61.0,Male,,Retail,,0,,RM_010,BR_026
CUST_009198,45.0,Female,South,SME,2022-08-06 17:34:33,0,,,BR_027
CUST_002888,48.0,Female,South,,2022-10-01 09:59:16,0,,RM_015,BR_006
CUST_002607,61.0,Female,North,Corporate,2022-11-17 02:52:54,1,2024-12-31 00:00:00,RM_042,BR_006
CUST_007112,27.0,Female,South,Premium,,0,,,BR_010
CUST_005547,68.0,Male,,Retail,,1,2017-02-22 19:58:46,RM_007,BR_027
CUST_008133,,,Central,Corporate,2015-10-28 15:01:57,0,,RM_030,BR_015
