account_id,customer_id,account_type,balance,status,open_date,close_date,product_count
ACC_0008555,CUST_000604,Fixed Deposit,100559.24,Active,2016-08-11 01:32:00,,1.0
ACC_0006687,CUST_009412,Loan,88773.72,Active,,,4.0
ACC_0004617,CUST_003130,Loan,118511.32,Active,2020-01-07 01:09:02,,3.0
ACC_0001610,CUST_009508,Current,100398.81,Active,2017-12-17 12:25:36,,2.0
ACC_0005791,CUST_005388,,63352.34,Closed,2019-10-17 20:26:42,2021-05-21 20:26:42,3.0
ACC_0011924,CUST_002188,Savings,10611.62,Dormant,2019-12-02 19:02:12,,
ACC_0006209,CUST_000735,Savings,96997.22,Active,2015-06-30 06:32:06,,2.0
ACC_0004460,CUST_000367,Loan,38522.6,Active,2016-07-01 21:07:24,,3.0
ACC_0012267,CUST_005337,Loan,55781.79,Active,,,2.0
ACC_0007643,CUST_005565,Fixed Deposit,,Active,,,3.0
ACC_0003639,CUST_003708,,27401.81,Active,2016-03-29 10:39:02,,1.0
ACC_0000672,CUST_003262,Current,36351.45,Active,2017-11-07 01:49:49,,
ACC_0005376,CUST_002302,Current,106490.77,Closed,2016-09-11 16:33:38,2019-07-20 16:33:38,
ACC_0012128,CUST_009460,Loan,16109.44,Active,2017-06-20 11:44:38,,
ACC_0003362,CUST_002849,Loan,2103.02,Active,2016-12-23 16:20:39,,
ACC_0000535,CUST_001521,,2813.16,,2015-03-24 19:53:25,,1.0
ACC_0007762,CUST_004933,Loan,50300.91,Active,2021-02-18 12:38:24,,
ACC_0010627,CUST_008091,Fixed Deposit,147230.22,Active,2018-11-18 15:28:53,,4.0
ACC_0000940,CUST_004928,Current,12416.7,Closed,2015-01-19 17:33:32,2016-03-25 17:33:32,4.0
ACC_0014124,CUST_005675,,86089.61,Active,2018-09-02 01:00:45,,1.0
ACC_0010070,CUST_005892,Current,215.07,,2019-05-12 00:09:56,,3.0
ACC_0004691,CUST_004579,Loan,132192.88,Active,2019-09-12 06:59:43,,3.0
ACC_0006187,CUST_009335,Fixed Deposit,,Active,2019-03-16 19:03:37,,3.0
ACC_0006320,CUST_009024,Fixed Deposit,79320.68,Closed,2017-06-20 19:37:57,,4.0
ACC_0003860,CUST_001110,Fixed Deposit,,,,,4.0
ACC_0006201,CUST_003591,Current,60471.24,Active,2018-10-09 01:59:37,,2.0
ACC_0011576,CUST_001290,Current,17734.72,Active,,,
ACC_0010950,CUST_007075,Loan,8966.79,,2017-05-27 22:58:38,,2.0
ACC_0007315,CUST_002524,,116039.3,Active,2016-12-26 05:45:41,,4.0
ACC_0012000,CUST_008058,Current,100126.75,Active,2020-06-18 19:46:46,,1.0
ACC_0002733,CUST_005365,Loan,41531.59,Active,2016-12-18 22:17:15,,4.0
ACC_0005013,CUST_001170,Loan,91681.77,Active,2015-08-08 20:00:25,,3.0
ACC_0000824,CUST_000748,Current,45022.78,Active,2022-05-11 07:36:07,,1.0
ACC_0000902,CUST_009992,Loan,55162.02,Active,2020-06-08 10:46:34,,1.0
ACC_0004131,CUST_007327,Loan,10550.28,Active,2022-10-07 02:54:17,,2.0
ACC_0011948,CUST_008866,Loan,7127.68,Active,2016-09-07 01:43:57,,1.0
ACC_0003954,CUST_004876,Savings,61225.64,Active,2015-06-29 12:08:01,,1.0
ACC_0005199,CUST_008141,Current,122586.7,Active,,,
ACC_0001589,CUST_003516,,94321.67,Active,2022-06-15 18:42:44,,1.0
ACC_0010678,CUST_004162,Fixed Deposit,64961.62,Closed,2015-07-17 13:33:58,2017-01-21 13:33:58,3.0
ACC_0003371,CUST_003718,Loan,31226.06,Active,,,1.0
ACC_0010488,CUST_007164,Loan,67048.53,,2022-05-09 07:48:01,,4.0
ACC_0007932,CUST_005287,Savings,,Active,2020-11-01 06:34:36,,4.0
ACC_0014106,CUST_005289,Savings,55788.14,Active,2020-12-11 11:05:36,,
ACC_0002583,CUST_005401,Savings,19602.39,Active,2020-03-07 10:43:49,,3.0
ACC_0000427,CUST_002038,Loan,148255.77,Closed,2015-02-11 12:16:49,,4.0
ACC_0009437,CUST_009596,Loan,113341.79,Active,,,2.0
ACC_0000684,CUST_005794,Loan,,Active,2022-04-06 07:44:10,,3.0
ACC_0003873,CUST_003656,Loan,59949.09,Closed,2019-04-08 17:43:08,2020-11-30 17:43:08,
ACC_0014928,CUST_007396,,141962.62,Active,2021-07-12 07:39:09,,3.0
ACC_0000964,CUST_005946,Loan,2330.1,Active,2016-10-21 23:55:22,,3.0
ACC_0010149,CUST_007041,,68415.64,,2018-03-15 18:23:35,,1.0
ACC_0004163,CUST_001176,Loan,137459.81,Active,2021-02-11 20:50:34,,2.0
ACC_0007289,CUST_006849,Current,122508.74,Active,2022-07-25 14:34:46,,4.0
ACC_0003210,CUST_005996,,98130.96,Active,2015-08-02 12:20:15,,4.0
ACC_0009304,CUST_001810,Fixed Deposit,100003.22,,2021-10-12 18:08:58,,3.0
ACC_0005229,CUST_004442,Current,,Active,2021-12-21 20:13:25,,3.0
ACC_0012005,CUST_009447,Current,62977.18,Dormant,2017-11-26 01:43:04,,1.0
ACC_0000170,CUST_000500,,98808.6,Active,2015-09-24 10:33:00,,2.0
ACC_0013897,CUST_000490,,,Closed,,2023-07-23 17:18:18,4.0
ACC_0005940,CUST_004717,Fixed Deposit,3376.55,Active,2022-03-01 20:57:01,,1.0
ACC_0013434,CUST_007568,Loan,127471.71,Active,2016-03-05 02:59:54,,2.0
ACC_0014932,CUST_002545,Fixed Deposit,137423.0,Closed,2018-03-19 16:55:28,,1.0
ACC_0014607,CUST_006536,Loan,123248.29,Active,2022-11-10 13:12:38,,2.0
ACC_0008422,CUST_001961,Loan,139633.77,Active,2019-08-30 10:21:48,,3.0
ACC_0004713,CUST_002071,Savings,12314.42,,2016-11-13 07:02:20,,
ACC_0014993,CUST_000788,Loan,2367.11,Active,2020-12-06 07:13:59,,3.0
ACC_0013024,CUST_009090,Fixed Deposit,138121.29,Closed,2020-08-04 14:08:26,,2.0
ACC_0004732,CUST_008026,Loan,,Active,2020-04-28 05:31:25,,1.0
ACC_0012660,CUST_005764,,9601.43,Closed,2019-11-15 22:32:29,2021-07-25 22:32:29,2.0
ACC_0004952,CUST_002344,Loan,115531.35,Closed,2020-05-14 12:49:11,2022-04-07 12:49:11,2.0
ACC_0013267,CUST_009055,Savings,41571.09,Active,2017-06-10 18:28:07,,3.0
ACC_0002783,CUST_005440,Fixed Deposit,113142.15,Closed,2017-01-22 18:54:40,2018-09-22 18:54:40,3.0
ACC_0012161,CUST_005553,Loan,149150.4,,2015-04-20 05:55:54,,
ACC_0000846,CUST_000908,Loan,134859.14,Active,2017-03-15 20:25:18,,
ACC_0014347,CUST_000423,Loan,75029.25,Active,,,3.0
ACC_0004623,CUST_006082,,91202.0,Dormant,2021-06-24 07:05:51,,4.0
ACC_0014375,CUST_009462,Fixed Deposit,53384.62,Active,2017-04-22 16:49:31,,3.0
ACC_0009284,CUST_002085,Loan,131769.27,Closed,2021-07-12 19:25:10,2023-05-10 19:25:10,2.0
ACC_0006869,CUST_001400,Savings,121933.99,Dormant,2019-06-23 21:30:51,,4.0
ACC_0010339,CUST_006800,Fixed Deposit,49141.33,Active,2015-03-26 22:51:49,,4.0
ACC_0010398,CUST_001330,,48126.05,Closed,2022-08-26 20:58:26,2023-03-29 20:58:26,2.0
ACC_0010180,CUST_000597,Fixed Deposit,134629.5,,2023-06-22 00:33:46,,1.0
ACC_0010515,CUST_006154,Current,,Dormant,2015-11-03 12:01:07,,
ACC_0013266,CUST_001910,Savings,118032.1,Active,2023-01-20 19:16:08,,
ACC_0014776,CUST_009437,Savings,104741.52,Active,2021-08-28 04:38:25,,2.0
ACC_0013159,CUST_003145,Savings,129087.02,,2020-06-17 08:06:17,2023-05-25 08:06:17,
ACC_0008796,CUST_004168,Current,146267.47,Active,2019-11-16 13:18:17,,3.0
ACC_0007372,CUST_002108,Savings,116518.68,Closed,2022-08-11 09:41:04,2024-12-31 00:00:00,1.0
ACC_0009585,CUST_003733,Loan,37037.63,Closed,2015-06-17 03:38:03,2016-03-12 03:38:03,2.0
ACC_0011861,CUST_003053,Savings,135063.62,,2016-09-14 13:17:58,,3.0
ACC_0012854,CUST_008872,Savings,100581.33,Active,2020-08-08 04:59:04,,1.0
ACC_0000885,CUST_008389,Fixed Deposit,149973.82,Active,2022-01-10 11:02:22,,3.0
ACC_0005756,CUST_004572,,94732.82,Active,,,
ACC_0007338,CUST_004542,Current,,Active,2022-10-21 11:10:39,,4.0
ACC_0014441,CUST_007336,Current,42510.34,Closed,2021-06-16 03:03:52,2023-03-26 03:03:52,2.0
ACC_0014923,CUST_005720,Fixed Deposit,117412.95,Active,2022-07-21 20:06:17,,2.0
ACC_0004467,CUST_005930,Current,,Active,2019-06-23 00:07:28,,4.0
ACC_0001121,CUST_004489,Savings,119326.77,Active,2022-09-27 00:01:17,,4.0
ACC_0003812,CUST_006597,Loan,18697.35,Dormant,2016-12-29 01:48:34,,4.0
ACC_0014617,CUST_008231,Current,140693.84,Dormant,2020-12-14 15:42:28,,2.0
ACC_0008828,CUST_005529,Savings,109836.77,Closed,2015-08-23 15:50:00,2017-06-07 15:50:00,1.0
ACC_0013352,CUST_004508,Current,121418.91,,,,
ACC_0010052,CUST_004286,,66231.4,,2015-02-12 14:40:43,2015-05-06 14:40:43,3.0
ACC_0004267,CUST_003305,Current,96578.83,Active,2018-09-11 21:57:04,,3.0
ACC_0012932,CUST_002778,Loan,41832.36,Dormant,,,1.0
ACC_0012643,CUST_004093,Current,74358.27,Active,2021-07-14 16:32:24,,
ACC_0013966,CUST_004239,Savings,127304.05,,2018-08-25 17:32:36,,2.0
ACC_0010048,CUST_000865,Loan,136047.92,Active,2023-03-20 03:09:41,,4.0
ACC_0011424,CUST_006155,Fixed Deposit,57572.55,Active,2020-02-19 19:40:21,,2.0
ACC_0000960,CUST_000007,Savings,124919.35,Active,2023-04-30 18:43:57,,2.0
ACC_0002597,CUST_003124,Savings,28068.3,Active,2020-10-26 13:37:29,,3.0
ACC_0010109,CUST_001272,Current,46748.25,Active,,,
ACC_0000628,CUST_005770,Loan,,Closed,2022-10-25 05:13:25,2023-09-18 05:13:25,4.0
ACC_0011932,CUST_001875,Current,,Dormant,2016-11-02 22:06:32,,
ACC_0006742,CUST_007000,Fixed Deposit,91825.9,Active,2016-08-13 16:05:58,,
ACC_0003570,CUST_002462,Current,75158.41,Dormant,2018-10-27 02:11:54,,1.0
ACC_0012797,CUST_003657,Savings,,Active,2020-02-15 16:04:12,,1.0
ACC_0014685,CUST_002478,Loan,78759.88,,2022-09-22 20:18:07,,4.0
ACC_0012984,CUST_009500,Fixed Deposit,81514.28,Dormant,,,3.0
ACC_0002778,CUST_001298,Loan,,Active,2015-10-04 11:03:46,,3.0
ACC_0002385,CUST_007235,Loan,101903.34,Closed,2016-07-30 19:02:09,2018-08-02 19:02:09,2.0
ACC_0013833,CUST_002920,Fixed Deposit,6546.96,Active,,,3.0
ACC_0014506,CUST_005910,Current,135448.93,Active,2019-07-17 11:50:37,,3.0
ACC_0006131,CUST_004954,Loan,39779.93,Active,,,3.0
ACC_0008374,CUST_001028,Loan,13537.99,Closed,2015-05-02 00:49:04,2018-05-27 00:49:04,2.0
ACC_0007709,CUST_006285,Savings,122488.13,Active,2022-12-17 18:09:29,,4.0
ACC_0005829,CUST_008338,Loan,95863.98,Active,2023-05-13 14:08:14,,2.0
ACC_0010517,CUST_009382,Savings,82038.48,Active,2015-05-21 15:58:11,,2.0
ACC_0011264,CUST_004531,Fixed Deposit,138295.94,Active,2022-05-06 00:49:21,,2.0
ACC_0010376,CUST_002054,Savings,,Active,2019-10-21 07:47:30,,2.0
ACC_0006629,CUST_009598,Savings,41710.98,Active,2015-12-31 06:17:03,,3.0
ACC_0012431,CUST_006895,,137520.72,Active,2019-05-30 04:14:26,,2.0
ACC_0005136,CUST_004804,,,Active,2021-07-06 22:02:08,,1.0
ACC_0006878,CUST_003823,Savings,123423.11,Active,,,2.0
ACC_0004716,CUST_009716,Current,87208.44,Active,2022-06-27 02:17:12,,
ACC_0010054,CUST_004765,Fixed Deposit,,Dormant,2015-03-25 06:06:13,,2.0
ACC_0007734,CUST_001646,Loan,139125.61,Active,,,2.0
ACC_0007016,CUST_005469,Fixed Deposit,68995.38,Active,2020-06-27 23:44:51,,1.0
ACC_0012915,CUST_004246,,114205.52,Closed,,2024-08-06 11:39:18,4.0
ACC_0014939,CUST_009804,Fixed Deposit,77321.36,Active,2016-10-20 10:21:43,,1.0
ACC_0000255,CUST_008566,Savings,25111.37,Active,2015-08-15 03:03:09,,2.0
ACC_0006514,CUST_002656,,33640.7,,,,1.0
ACC_0009971,CUST_008755,Fixed Deposit,41573.6,Closed,2019-05-23 09:40:11,2020-07-14 09:40:11,3.0
ACC_0012602,CUST_008836,Loan,78688.04,Dormant,2021-03-20 11:09:52,,
ACC_0002273,CUST_007209,Loan,8549.25,Dormant,2022-09-16 18:59:39,,3.0
ACC_0012916,CUST_007532,Fixed Deposit,,Closed,2023-04-25 19:05:14,2024-11-09 19:05:14,4.0
ACC_0009551,CUST_001367,,,Closed,2016-05-13 11:52:44,2017-01-31 11:52:44,4.0
ACC_0006677,CUST_001132,Savings,94427.04,Closed,2018-02-07 09:48:32,2018-07-08 09:48:32,1.0
ACC_0013180,CUST_007669,Loan,,Active,2018-06-23 17:43:02,,4.0
ACC_0002749,CUST_004230,Current,45439.74,Active,2022-08-11 15:12:55,,4.0
ACC_0007393,CUST_000082,Savings,104762.84,Active,2016-09-01 20:52:36,,1.0
ACC_0009376,CUST_008283,Savings,29136.68,Active,2020-09-06 16:10:13,,1.0
ACC_0006551,CUST_006480,Savings,,Active,2021-09-02 06:06:24,,
ACC_0007896,CUST_006925,Fixed Deposit,64270.96,Closed,2017-07-04 04:50:52,2017-12-30 04:50:52,3.0
ACC_0001094,CUST_004983,Current,57572.55,Active,2020-04-17 18:50:47,,
ACC_0013359,CUST_007811,Loan,72265.99,Active,2019-06-10 09:37:19,,3.0
ACC_0006251,CUST_003856,Fixed Deposit,82353.42,Active,2022-11-06 01:36:58,,
ACC_0006401,CUST_006935,Savings,119115.34,Active,,,4.0
ACC_0009263,CUST_005209,Loan,59013.46,Active,2019-04-25 02:25:22,,1.0
ACC_0014764,CUST_007572,Fixed Deposit,32281.05,Active,2016-10-20 13:23:21,,4.0
ACC_0005396,CUST_007138,Loan,,Active,2021-11-21 09:33:10,,1.0
ACC_0003175,CUST_007449,Loan,69233.88,Active,2015-03-13 12:00:39,,1.0
ACC_0010229,CUST_008490,Savings,39486.94,Active,2018-06-29 20:33:51,,3.0
ACC_0009536,CUST_006975,Loan,141573.03,Active,,,3.0
ACC_0013041,CUST_000899,Current,133972.97,Active,2017-08-26 11:54:05,,3.0
ACC_0000218,CUST_009401,Savings,90570.79,Dormant,2019-03-30 21:57:08,,2.0
ACC_0009733,CUST_003315,Savings,32278.69,,2022-05-11 10:23:49,,
ACC_0006860,CUST_000731,Loan,26791.15,Active,2016-03-28 21:36:39,,4.0
ACC_0007472,CUST_008594,Current,111437.11,Dormant,,,2.0
ACC_0004853,CUST_004191,Fixed Deposit,29821.49,Active,2015-12-25 15:15:43,,2.0
ACC_0000905,CUST_008551,Current,120463.0,Closed,2019-02-16 19:58:25,,2.0
ACC_0005091,CUST_001520,,41449.48,Active,2021-12-15 15:16:45,,
ACC_0008307,CUST_005174,Fixed Deposit,86987.9,Closed,2023-01-27 09:40:13,2023-11-28 09:40:13,1.0
ACC_0003459,CUST_001619,Current,71793.08,Active,2022-05-13 02:19:30,,2.0
ACC_0010425,CUST_009465,Savings,,Active,2017-01-27 02:18:39,,2.0
ACC_0006254,CUST_007908,,52045.86,Closed,2020-06-03 19:31:48,2020-09-05 19:31:48,3.0
ACC_0011294,CUST_005360,Fixed Deposit,142145.11,Active,2018-11-17 04:36:41,,1.0
ACC_0002726,CUST_000791,Fixed Deposit,98473.36,Active,2023-05-08 13:46:30,,2.0
ACC_0004770,CUST_003487,Savings,47131.04,Active,2018-11-30 04:35:45,,3.0
ACC_0000621,CUST_002804,,,Active,2016-08-21 12:26:29,,
ACC_0006901,CUST_002725,Loan,20955.53,Active,2019-04-07 22:25:54,,2.0
ACC_0011533,CUST_005871,Loan,70219.75,Dormant,2016-11-02 05:53:15,,1.0
ACC_0006719,CUST_004828,Loan,88793.55,Active,2023-01-20 14:48:48,,
ACC_0012422,CUST_002838,Savings,77674.26,Active,2016-03-02 07:47:46,,2.0
ACC_0004297,CUST_003253,,98993.92,Active,2020-12-24 17:16:18,,3.0
ACC_0007297,CUST_008314,,128051.95,Dormant,2017-03-02 13:20:51,,2.0
ACC_0000458,CUST_006564,Fixed Deposit,84452.26,Closed,2016-07-25 11:56:53,2018-12-12 11:56:53,1.0
ACC_0008787,CUST_007937,Current,111619.44,Closed,2022-02-02 17:45:59,2024-02-08 17:45:59,3.0
ACC_0006859,CUST_002197,,65488.79,Active,2020-10-24 06:38:56,,3.0
ACC_0005879,CUST_008594,Loan,36136.39,Active,,,2.0
ACC_0002619,CUST_005875,,131475.45,Active,2021-03-04 17:53:45,,2.0
ACC_0001636,CUST_009057,Fixed Deposit,12973.95,Active,2018-05-17 01:51:32,,
ACC_0008807,CUST_005260,Fixed Deposit,75232.27,Dormant,,,4.0
ACC_0000286,CUST_001028,Loan,31683.42,Active,2017-06-26 05:57:09,,1.0
ACC_0009763,CUST_006314,,25538.86,Dormant,2022-01-13 19:53:20,,3.0
ACC_0014744,CUST_003064,Savings,44665.7,Dormant,2020-02-21 10:06:13,,4.0
ACC_0009674,CUST_003542,Fixed Deposit,,Active,2017-08-07 05:29:35,,1.0
ACC_0000614,CUST_004271,Loan,62832.79,Closed,,2015-10-28 10:28:20,3.0
ACC_0006723,CUST_006500,Loan,92278.33,Active,2017-01-02 19:13:12,,1.0
ACC_0013427,CUST_008316,Savings,43742.29,Active,,,2.0
ACC_0009214,CUST_000347,Loan,69456.7,Active,2018-09-24 02:25:48,,2.0
ACC_0009060,CUST_002420,Loan,57666.26,Closed,2022-04-16 12:59:25,2023-08-12 12:59:25,3.0
ACC_0010776,CUST_004092,Loan,70949.21,Closed,,,3.0
ACC_0008446,CUST_008207,Current,25837.74,Active,2022-08-09 18:03:27,,2.0
ACC_0005717,CUST_009803,Loan,17449.67,Closed,,2016-06-28 05:56:02,4.0
ACC_0012716,CUST_008418,Fixed Deposit,105140.61,Closed,2016-02-29 22:29:20,2018-04-02 22:29:20,3.0
ACC_0007875,CUST_004878,Fixed Deposit,105602.64,,,,2.0
ACC_0012159,CUST_004023,Current,58871.36,Active,,,
ACC_0004719,CUST_002832,Savings,87788.47,Closed,2017-04-10 18:22:29,2019-04-13 18:22:29,2.0
ACC_0012996,CUST_007072,Savings,146486.71,,2021-01-12 19:48:13,,1.0
ACC_0011434,CUST_008481,Fixed Deposit,29864.34,Active,,,
ACC_0009991,CUST_003003,Savings,9784.22,,2021-12-25 18:48:46,,4.0
ACC_0014520,CUST_001330,Loan,90880.09,,,,2.0
ACC_0008546,CUST_001093,Savings,129044.46,,2021-05-14 07:57:42,,3.0
ACC_0010125,CUST_001649,Fixed Deposit,,Active,2021-12-15 07:26:03,,2.0
ACC_0008545,CUST_006249,Loan,94044.6,Closed,2020-10-28 19:39:17,2021-05-23 19:39:17,
ACC_0014815,CUST_009373,Current,708.81,Active,2022-08-24 13:08:12,,
ACC_0003750,CUST_001144,Loan,55890.72,Active,,,3.0
ACC_0013177,CUST_004581,Fixed Deposit,116374.2,Active,2018-01-31 06:03:52,,4.0
ACC_0009360,CUST_004361,,46356.23,Active,2015-12-28 03:38:22,,4.0
ACC_0010881,CUST_007064,Loan,51054.66,Closed,2020-11-22 20:24:55,2024-01-23 20:24:55,2.0
ACC_0005658,CUST_002193,Savings,110592.85,,2020-04-12 09:58:06,,3.0
ACC_0003070,CUST_001684,Savings,132974.38,Active,2020-08-10 15:00:50,,2.0
ACC_0003044,CUST_002429,Fixed Deposit,70074.9,Active,2016-11-07 05:46:07,,1.0
ACC_0014710,CUST_003396,Loan,133672.73,Active,2020-06-18 23:23:37,,1.0
ACC_0005966,CUST_005671,Current,60287.22,Active,,,4.0
ACC_0010266,CUST_009960,Fixed Deposit,117575.37,Closed,2017-01-17 18:04:58,2018-10-20 18:04:58,
ACC_0011247,CUST_007729,Fixed Deposit,34897.48,Active,2023-02-03 23:09:10,,2.0
ACC_0007371,CUST_008277,Fixed Deposit,30097.04,Active,2020-04-15 22:28:20,,3.0
ACC_0012682,CUST_005832,,142447.26,Active,2023-01-24 20:25:46,,3.0
ACC_0012503,CUST_000789,Loan,67859.26,Closed,2023-04-10 00:43:09,2023-05-31 00:43:09,1.0
ACC_0010691,CUST_008270,Savings,34703.37,Active,2016-09-23 20:31:14,,1.0
ACC_0013489,CUST_007215,Current,128046.76,Closed,2023-02-16 00:05:36,2024-11-26 00:05:36,4.0
ACC_0013128,CUST_005939,Loan,68694.84,Active,2019-02-26 04:02:43,,2.0
ACC_0003525,CUST_003870,Fixed Deposit,77324.68,Active,2022-10-27 06:12:02,,4.0
ACC_0002689,CUST_002100,Fixed Deposit,76248.46,Active,,,3.0
ACC_0013640,CUST_009547,Savings,68656.71,Dormant,2015-05-15 03:39:01,,
ACC_0014077,CUST_005758,Savings,130226.59,,2016-06-03 10:04:21,,2.0
ACC_0012521,CUST_002353,Fixed Deposit,4703.25,Active,,,1.0
ACC_0005500,CUST_007108,Loan,111109.95,Active,,,2.0
ACC_0010499,CUST_004442,Fixed Deposit,135016.68,Active,2022-04-21 09:33:02,,3.0
ACC_0005675,CUST_001684,Fixed Deposit,60541.9,Active,2016-01-25 03:47:18,,2.0
ACC_0000567,CUST_008555,,56070.66,Active,,,4.0
ACC_0004751,CUST_007500,,135699.59,,2018-09-06 00:52:18,,
ACC_0012351,CUST_003655,,119969.78,Active,2018-08-18 11:14:16,,2.0
ACC_0004078,CUST_007404,Current,74464.4,Active,2015-08-29 01:28:38,,4.0
ACC_0011126,CUST_007814,Fixed Deposit,17148.17,Active,2018-09-11 16:11:11,,
ACC_0002891,CUST_004216,Fixed Deposit,58662.09,Closed,2017-10-05 17:45:13,2020-01-27 17:45:13,3.0
ACC_0003144,CUST_001954,Loan,134700.19,Active,2018-01-05 05:43:12,,1.0
ACC_0006442,CUST_000441,Loan,48015.84,Active,2018-05-19 13:32:46,,
ACC_0011711,CUST_006433,,9273.31,Active,2015-08-07 23:39:53,,4.0
ACC_0014876,CUST_001262,Savings,2491.22,,2015-11-26 05:53:52,,3.0
ACC_0003124,CUST_001997,Current,62108.64,Active,2022-11-17 22:28:38,,3.0
ACC_0009875,CUST_008064,Fixed Deposit,138498.34,Closed,2019-12-12 19:32:45,2022-01-27 19:32:45,3.0
ACC_0008279,CUST_005528,Current,121984.01,Active,2017-03-14 00:05:07,,1.0
ACC_0003811,CUST_004914,Fixed Deposit,128857.64,Closed,,2016-03-07 21:42:46,1.0
ACC_0004669,CUST_000891,Fixed Deposit,42240.03,Active,2020-11-19 15:24:59,,3.0
ACC_0009147,CUST_002773,Savings,65425.9,Active,,,4.0
ACC_0000729,CUST_007171,Current,61179.13,Closed,2023-01-17 07:54:28,2023-12-02 07:54:28,2.0
ACC_0001999,CUST_000256,,45031.12,,2020-12-08 01:13:24,,4.0
ACC_0005062,CUST_008312,Current,79909.13,Closed,2019-04-19 09:27:45,2019-10-16 09:27:45,2.0
ACC_0012568,CUST_003982,Current,112412.0,Active,2023-02-14 16:14:11,,3.0
ACC_0013615,CUST_003966,Current,143672.88,,2019-11-18 11:44:24,,2.0
ACC_0005419,CUST_009474,Loan,9953.42,Active,2023-03-19 03:03:24,,3.0
ACC_0005370,CUST_006978,Loan,44648.74,Closed,2015-05-26 11:43:10,2017-09-02 11:43:10,2.0
ACC_0009683,CUST_007121,Fixed Deposit,406.61,Closed,2019-06-01 16:32:51,,3.0
ACC_0013842,CUST_004875,Savings,107527.22,Closed,2020-07-09 17:02:13,2022-01-18 17:02:13,
ACC_0003132,CUST_005419,Loan,,Active,2018-02-25 15:17:31,,3.0
ACC_0009532,CUST_001356,Savings,120656.63,,2018-03-28 12:52:42,2019-04-24 12:52:42,3.0
ACC_0005510,CUST_003285,Loan,125434.96,Active,,,4.0
ACC_0004476,CUST_004410,Savings,1090.52,Active,2016-05-04 21:02:10,,
ACC_0000220,CUST_002716,Loan,27294.5,,2020-04-29 20:17:51,,1.0
ACC_0010985,CUST_007214,Savings,,Active,2018-10-25 17:58:40,,
ACC_0002184,CUST_005243,Savings,49885.25,Active,2017-03-08 16:47:52,,2.0
ACC_0012283,CUST_004343,,145153.35,Active,2022-12-19 17:08:47,,4.0
ACC_0000537,CUST_000055,,77014.06,Active,2017-09-18 21:03:06,,
ACC_0014343,CUST_005140,Savings,33467.96,Active,2022-06-06 17:00:28,,2.0
ACC_0011920,CUST_008944,Loan,122265.77,Dormant,2019-01-12 23:14:33,,1.0
ACC_0012209,CUST_009395,,70918.79,Active,,,
ACC_0014887,CUST_001809,Fixed Deposit,6347.31,Closed,2020-03-25 09:55:16,,3.0
ACC_0014544,CUST_004895,Fixed Deposit,80412.48,Closed,2016-02-04 13:27:34,2017-03-27 13:27:34,4.0
ACC_0005119,CUST_001118,Fixed Deposit,,Dormant,2018-10-12 18:25:13,,3.0
ACC_0005581,CUST_000661,Loan,91385.51,Active,2017-07-29 05:25:09,,4.0
ACC_0003141,CUST_002117,Savings,109587.44,Active,2023-05-06 17:50:52,,
ACC_0006573,CUST_007196,,79648.86,Active,2015-05-30 06:52:46,,
ACC_0013834,CUST_009039,Loan,24522.3,Active,2019-08-17 07:50:11,,4.0
ACC_0011814,CUST_009792,Current,5483.15,Closed,,,2.0
ACC_0012519,CUST_002265,,,Active,2015-04-17 16:23:04,,2.0
ACC_0006132,CUST_000663,Savings,63408.34,Active,2020-08-10 02:08:09,,1.0
ACC_0000101,CUST_003385,Fixed Deposit,81330.0,Active,2016-05-18 10:12:57,,1.0
ACC_0013480,CUST_008399,Loan,4708.59,Active,2017-08-20 22:46:31,,2.0
ACC_0005679,CUST_005553,Fixed Deposit,48582.84,Active,2016-04-10 01:12:17,,1.0
ACC_0007029,CUST_009239,Current,85014.72,Dormant,2022-05-09 02:06:28,,3.0
ACC_0004010,CUST_000673,Loan,103170.65,Active,,,3.0
ACC_0006021,CUST_003950,Savings,,Closed,2017-07-13 14:46:58,2019-01-06 14:46:58,
ACC_0013110,CUST_000165,Savings,10374.86,Dormant,,,2.0
ACC_0007321,CUST_009877,Fixed Deposit,51122.44,Dormant,2022-03-28 18:16:22,,2.0
ACC_0011939,CUST_007089,Savings,55586.23,Active,2020-07-31 21:08:50,,3.0
ACC_0005438,CUST_001505,Loan,61769.91,Active,,,
ACC_0005076,CUST_009765,Fixed Deposit,139353.14,Active,2018-06-06 05:19:13,,
ACC_0002225,CUST_003107,Fixed Deposit,72935.56,Active,2016-02-26 09:26:03,,4.0
ACC_0002084,CUST_004605,Fixed Deposit,139082.22,Active,2015-04-10 15:00:47,,3.0
ACC_0009559,CUST_003126,Current,104869.1,Active,2022-08-18 16:21:49,,2.0
ACC_0010060,CUST_007288,Fixed Deposit,106021.36,Active,2018-02-21 12:48:16,,1.0
ACC_0001748,CUST_007887,Savings,88616.21,Closed,2015-01-16 06:15:42,2015-11-19 06:15:42,4.0
ACC_0003069,CUST_008389,Loan,55875.68,Active,2016-11-23 06:33:52,,2.0
ACC_0000039,CUST_001697,Savings,48942.03,Active,2022-04-24 17:56:34,,3.0
ACC_0005912,CUST_008078,Current,,Active,2017-12-08 02:03:55,,1.0
ACC_0005490,CUST_009242,Loan,,Active,2020-09-23 14:18:41,,3.0
ACC_0004902,CUST_008647,Fixed Deposit,85218.33,Active,2015-01-13 18:05:57,,4.0
